ID	Class	Min_RGB_9_2_19_R	Min_RGB_9_2_19_G	Min_RGB_9_2_19_B	1stQu_RGB_9_2_19_R	1stQu_RGB_9_2_19_G	1stQu_RGB_9_2_19_B	Median_RGB_9_2_19_R	Median_RGB_9_2_19_G	Median_RGB_9_2_19_B	Mean_RGB_9_2_19_R	Mean_RGB_9_2_19_G	Mean_RGB_9_2_19_B	3rdQu_RGB_9_2_19_R	3rdQu_RGB_9_2_19_G	3rdQu_RGB_9_2_19_B	Max_RGB_9_2_19_R	Max_RGB_9_2_19_G	Max_RGB_9_2_19_B	sd_RGB_9_2_19_R	sd_RGB_9_2_19_G	sd_RGB_9_2_19_B
EL19_6586	11836.885	53	49	40	84.0	84.0	64.0	112.0	118.5	84.0	114.65	121.392857142857	90.3142857142857	140.75	149.5	113.0	218	246	197	36.1400005573847	44.6074317821064	32.0730025456283
EL19_5419	15093.705	29	39	36	70.0	85.75	76.75	95.0	114.5	99.5	106.128571428571	125.707142857143	109.7	141.25	172.0	143.25	215	237	208	43.341515289440295	51.1215924517184	42.0155332701041
EL19_6665	15880.0	0	0	0	79.0	90.25	61.5	107.5	120.0	85.5	111.18253968254	127.039682539683	91.38888888888891	144.0	168.75	119.0	215	246	200	49.947556623907204	57.0813315603132	44.4514966627172
EL19_5163	14007.6	26	30	17	64.0	80.0	51.0	103.0	128.0	79.0	102.649635036496	122.715328467153	80.043795620438	132.0	160.0	104.0	214	250	184	42.4022389879279	49.09593683096829	36.7267070265869
EL19_6269	12869.92	31	33	19	87.5	104.5	66.75	117.0	130.0	91.0	118.564285714286	137.02857142857098	95.49285714285709	147.75	176.0	119.0	228	242	190	42.945877050087496	49.8895099853426	38.2802044055666
EL19_5448	12482.47	0	0	0	89.0	96.75	62.75	115.0	126.0	88.0	120.757142857143	127.45	91.9357142857143	153.75	159.0	119.0	248	248	221	47.8914947809478	47.259169868827	41.4354331242134
EL19_6564	13271.83	49	48	32	102.0	105.75	70.0	145.0	154.0	105.5	142.671428571429	147.728571428571	105.007142857143	184.25	188.25	136.25	237	253	184	46.780590400638104	48.0642320319611	41.1847035284661
EL19_5302	9198.6	60	56	29	93.25	89.5	63.0	126.5	125.5	90.5	127.15079365079399	124.46825396825399	92.4761904761905	155.0	153.75	119.0	213	222	180	35.8394346965055	38.7943679433882	33.3763303640683
EL19_6258	11321.805	51	40	26	96.5	96.0	70.0	121.5	123.0	91.5	125.07142857142901	122.942857142857	93.45	153.0	153.0	117.0	214	219	179	38.1610828272576	41.139483988707795	33.5579226511694
EL19_5652	10893.15	40	44	52	88.0	83.0	85.0	102.5	98.5	102.0	106.671641791045	106.477611940299	104.902985074627	126.0	126.0	124.0	168	180	171	26.2193684132746	29.908561506651395	24.7328187202632
EL19_6363	11271.445	28	24	18	68.75	72.0	54.0	96.0	105.0	79.0	101.864285714286	108.921428571429	82.83571428571429	131.5	141.25	108.0	194	211	180	39.0961203827506	43.9183460554545	35.7180426595379
EL19_5429	13860.41	27	30	8	71.0	90.5	50.0	103.5	126.0	77.0	107.042857142857	126.764285714286	82.46428571428571	137.25	159.25	106.25	221	248	184	44.38028459623429	51.2892223261794	40.1583933573055
EL19_6266	13480.04	20	25	14	50.0	63.0	44.0	86.0	114.5	72.5	95.5571428571429	116.021428571429	82.4285714285714	130.25	159.25	111.5	212	242	201	50.30071747826629	59.3838225986986	46.0687854273396
EL19_5533	10447.45	20	31	10	69.0	74.75	47.75	93.0	96.0	69.5	100.971428571429	108.5	77.6785714285714	130.0	140.25	103.25	210	235	184	41.7613884621887	46.4492451402681	38.152904762670296
EL19_6695	12550.815	32	32	19	76.25	87.5	54.0	108.0	113.5	83.0	107.630769230769	119.90769230769199	82.8307692307692	134.0	144.0	107.0	216	242	182	41.8685907438567	43.743162682355006	37.7431421896672
EL19_5617	8317.375	64	52	33	106.0	110.0	69.0	130.0	136.5	88.0	131.328571428571	137.25	89.9428571428571	152.0	162.25	108.0	222	231	183	32.580932512930396	37.2031415475521	29.6940687410249
EL19_6438	13513.95	30	30	18	78.75	95.75	58.75	106.0	133.0	86.0	108.7	129.821428571429	85.47142857142859	135.0	155.0	105.75	210	236	184	38.7117553205741	43.756893451926004	34.799413469204005
EL19_5248	14247.1	54	50	46	87.0	93.0	77.0	115.5	118.5	98.0	118.907142857143	123.485714285714	101.557142857143	142.0	150.0	118.25	237	233	208	37.4075159663244	39.645821486717	33.173681045071895
EL19_6341	15266.46	0	0	0	72.0	76.0	55.5	102.0	110.5	82.5	102.44927536231899	109.992753623188	82.0942028985507	128.0	145.0	104.0	234	228	204	41.4737754558945	46.6420593341627	36.0510359410889
EL19_5461	10872.64	0	0	0	91.0	90.0	60.0	116.0	129.0	81.0	114.65413533834601	125.187969924812	82.5789473684211	145.0	157.0	106.0	212	237	179	42.956998426682794	51.161679311164896	36.9209250282841
EL19_6468	11812.8	33	31	21	70.75	69.75	51.0	91.0	104.5	72.0	100.545454545455	109.583333333333	78.8787878787879	132.0	143.25	104.5	199	226	168	37.2272500612126	45.7123501555433	34.0686398079946
EL19_5157	13211.965	48	43	25	83.0	96.0	52.0	105.0	119.5	70.0	109.115942028986	123.268115942029	74.22463768115941	129.5	145.75	89.0	214	236	171	34.3927662704506	37.9814668318877	30.6748947769311
EL19_6753	14809.28	34	32	23	63.0	71.5	44.0	77.5	96.0	58.0	81.35	98.6571428571429	60.678571428571395	97.5	121.0	76.25	175	196	141	27.1664003753261	35.6432708146704	24.1864067468857
EL19_5596	14541.78	74	60	40	111.0	109.0	67.0	130.0	133.0	87.5	135.371428571429	137.678571428571	90.3642857142857	160.0	166.0	113.0	216	233	172	32.7693800876031	38.480167340073294	29.3650334604544
EL19_6433	15756.32	42	40	24	85.0	92.0	62.0	108.0	129.5	82.0	114.292857142857	127.957142857143	87.6571428571429	141.25	160.25	111.75	210	218	176	37.452991433496706	45.0794456868392	32.8538887525738
EL19_5275	2475.06	73	82	50	119.75	125.75	93.0	156.5	161.0	125.0	155.321428571429	156.114285714286	122.878571428571	187.5	185.0	152.0	230	236	192	40.104228926643295	37.5915354229825	36.3229851436121
EL19_6630	6298.74	37	39	25	78.0	81.0	59.25	99.0	107.5	81.0	106.6640625	114.140625	87.484375	137.25	139.5	108.5	225	230	194	40.026030377438005	44.234474455055505	37.2216143233289
EL19_5770	14186.365	29	40	13	83.75	97.75	60.0	116.0	133.5	90.0	118.128571428571	133.678571428571	91.7142857142857	154.0	170.25	121.25	214	244	202	44.468700957538395	48.31138029046989	40.5952624578103
EL19_6241	17522.285	0	0	0	71.0	82.5	51.0	112.5	130.0	87.0	117.528571428571	133.207142857143	94.24285714285709	164.25	186.75	136.5	243	255	206	53.8721431808142	62.323880941922205	50.65823864740211
EL19_5283	13633.95	0	0	0	95.0	102.5	59.5	122.0	131.0	80.0	122.33093525179899	130.776978417266	84.0431654676259	152.5	163.5	112.5	223	232	177	45.4705492343087	48.6287389182045	38.3411215472553
EL19_6576	10908.9	34	39	25	66.75	76.75	52.75	94.5	110.5	73.0	97.7142857142857	112.8	79.77857142857141	123.0	143.5	105.25	202	209	173	38.7543983513156	42.9219133716335	34.6030039568328
EL19_5493	12369.45	57	52	44	82.5	85.5	71.25	105.5	123.0	89.5	111.746031746032	123.753968253968	93.8333333333333	136.0	155.25	115.5	196	238	178	34.5329840026457	43.848044245176794	29.4862001621097
EL19_6158	11603.88	63	54	30	98.0	102.5	65.0	118.5	127.0	81.0	118.128571428571	128.764285714286	84.0	135.25	154.25	101.0	204	240	169	27.779409293185395	34.9687652434511	25.259801146423
EL19_5181	8136.275	23	22	10	72.0	83.0	58.75	99.5	117.0	80.5	103.807142857143	118.8	84.91428571428571	126.5	154.25	110.25	209	234	178	39.6972166953899	45.75681731649671	35.888814255903704
EL19_6461	14370.61	0	0	0	70.5	92.0	51.0	102.0	129.0	88.0	103.481481481481	131.022222222222	85.2074074074074	138.0	171.5	114.0	202	243	182	48.234014729165104	55.302622898941095	44.8153918615682
EL19_5337	13880.27	0	0	0	63.0	76.5	58.0	86.0	109.0	83.0	90.0791366906475	111.719424460432	85.03597122302159	122.0	147.5	114.5	188	218	180	41.533654024665395	50.1835801971669	39.7808143386789
EL19_6704	16679.52	0	0	0	52.0	74.0	38.0	82.0	115.5	65.0	89.17857142857142	119.507142857143	70.0214285714286	124.0	166.0	95.5	200	245	189	45.2151161864863	54.84280957028171	39.574620865518604
EL19_5776	8653.96	52	45	26	98.0	94.75	67.5	126.0	123.5	91.0	129.692857142857	125.007142857143	93.87857142857142	160.25	158.0	120.25	244	244	223	40.5267291543577	41.5048747121532	36.5303594755393
EL19_6277	7259.89	74	67	49	113.0	108.5	88.0	136.0	133.5	106.0	144.277777777778	142.01587301587298	113.96825396825399	169.0	172.0	134.5	241	240	205	39.166646808505604	42.1669034437169	36.2811105690962
EL19_5230	13712.82	63	54	33	106.5	100.0	68.5	137.0	147.5	99.0	138.228571428571	144.435714285714	98.9071428571429	171.25	181.5	125.0	242	247	201	42.274427676251	50.3753123723161	39.055926774798706
EL19_6611	11915.82	0	0	0	81.75	80.75	57.0	124.5	135.5	95.0	124.83571428571399	131.242857142857	93.6357142857143	164.75	179.25	128.0	244	255	216	51.444124989049996	58.7026247288091	46.91170501944529
EL19_5459	12184.65	63	58	31	109.0	114.75	75.75	137.5	145.0	103.5	139.757575757576	145.94696969696997	104.893939393939	169.25	177.25	129.5	216	247	177	37.1148663064872	42.7985364652998	34.9661248446663
EL19_6408	15460.8	42	37	16	81.0	78.0	50.75	112.0	116.5	79.0	117.464285714286	123.55	85.2285714285714	152.25	167.0	116.0	234	251	192	47.4050980341778	55.009132662304296	42.7763706131854
EL19_5410	11106.9	39	45	31	70.0	82.75	62.0	102.5	118.0	88.0	101.064285714286	123.442857142857	91.1071428571429	127.0	162.0	117.5	199	235	191	39.791219651534	48.036148173499	36.991676378266604
EL19_6817	12291.84	44	60	32	88.0	110.75	66.75	110.0	133.0	83.0	112.471428571429	134.135714285714	86.9357142857143	132.25	157.5	103.25	210	235	185	31.338358332568603	36.3500587739198	28.7565346253471
EL19_5727	9687.2	66	58	51	109.0	107.0	94.0	126.0	121.5	112.5	126.91428571428601	124.492857142857	112.385714285714	147.25	146.0	131.0	194	185	173	28.2141057925495	28.623705130103804	26.803732617304203
EL19_6434	10370.88	48	46	35	100.75	93.0	78.0	123.0	121.5	97.0	124.814285714286	122.714285714286	98.3	147.0	147.25	115.0	212	220	174	30.9335760200046	35.475046598148396	26.6497938226803
EL19_5526	13712.16	0	0	0	112.5	116.0	66.75	153.0	157.0	105.5	146.5703125	153.6015625	102.5	180.25	193.0	134.0	247	254	224	50.4991905437193	53.415226801281	44.05204509628761
EL19_6263	15216.465	39	37	20	85.75	92.0	58.25	113.0	120.5	79.0	117.17857142857099	128.207142857143	85.98571428571431	153.0	168.5	117.0	216	238	180	42.4334040835421	48.9269748653629	36.3502121582056
EL19_5164	10541.88	0	0	0	66.0	73.0	46.75	85.5	97.5	68.5	95.14705882352942	107.095588235294	76.32352941176471	125.0	137.25	100.25	218	232	187	45.4761686733978	51.610920273748896	42.036471352235
EL19_6544	6285.835	63	55	42	104.5	102.25	83.75	133.5	140.0	109.5	132.692857142857	134.871428571429	109.292857142857	159.0	160.5	133.25	219	212	188	34.0116138498321	36.4872783303837	32.17141508563989
EL19_5613	15580.8	40	32	12	104.0	116.5	62.0	142.0	157.5	94.5	139.442857142857	156.214285714286	98.92857142857142	179.5	202.25	136.5	250	254	213	50.0966363161767	56.40625835402061	46.980731218853705
EL19_6252	15659.2	0	0	0	100.0	107.5	63.0	143.0	158.5	96.0	140.321428571429	152.378571428571	97.77142857142859	185.0	203.0	135.75	250	255	211	53.7473797731283	59.633710211825296	47.4484715368357
EL19_5698	11089.63	0	0	0	79.75	93.75	41.75	120.0	145.0	75.5	117.136363636364	138.325757575758	76.3787878787879	153.25	184.0	109.0	230	249	177	49.425983327570705	59.416051011004704	42.10791847763971
EL19_6510	12355.875	0	0	0	95.5	113.0	61.75	134.5	167.0	101.5	129.314285714286	155.34285714285699	96.5642857142857	167.25	208.0	132.0	228	252	202	49.194677976512295	60.76736764247129	45.4792561954397
EL19_5769	17199.24	30	31	16	95.5	109.0	74.0	126.5	147.5	106.0	129.178571428571	145.52857142857098	108.17857142857099	164.25	184.5	140.5	251	255	228	47.4566470630036	50.1421637733411	44.449351640421604
EL19_6496	15269.1	0	0	0	58.25	62.25	49.25	93.5	110.0	78.5	100.722222222222	115.76984126984101	87.8095238095238	141.0	166.75	120.5	226	247	206	54.2401532282333	64.44770440577851	50.611890189672096
EL19_5318	11388.96	42	39	22	78.0	88.25	52.25	102.5	117.0	72.0	108.095238095238	123.26984126984101	81.4523809523809	134.75	155.75	107.25	209	240	184	38.1773605313785	44.87215844122729	35.168305536174394
EL19_6330	10899.38	0	0	0	77.0	79.0	49.5	98.0	109.0	70.5	106.685714285714	115.842857142857	77.65	142.25	159.25	106.0	237	249	195	47.098868262119204	52.5757105924018	40.9215647358658
EL19_5585	11690.1	38	39	23	79.0	91.5	59.0	101.0	117.5	83.5	106.95	124.985714285714	87.6571428571429	138.0	160.0	112.5	208	234	188	40.3328462820148	45.1792569889773	37.5721409551102
EL19_6521	12731.68	20	25	18	64.0	79.0	56.0	96.5	121.0	83.5	95.62857142857142	114.092857142857	82.33571428571429	125.0	147.25	107.0	191	209	155	37.8868711447481	45.48616619939529	33.2151501174969
EL19_5846	11587.385	39	38	21	81.25	84.0	60.0	102.5	106.0	78.5	108.920634920635	113.333333333333	84.49206349206351	133.75	142.5	107.75	236	232	213	37.8419033717075	39.1342305405383	34.3652722455088
EL19_6603	10581.875	35	32	27	81.75	87.5	65.0	105.0	112.0	87.5	111.8	116.807142857143	91.3428571428571	139.0	146.5	107.0	225	219	195	38.1574172240291	39.4246200747325	33.982172945662896
EL19_5432	6667.06	61	60	25	113.5	116.25	75.0	149.0	150.0	109.0	148.7	148.4	109.67857142857099	185.0	182.0	144.0	231	226	190	42.7955991820715	41.6228008903394	39.63271446038561
EL19_6827	5424.575	0	0	0	86.0	85.5	70.0	110.0	116.0	90.0	116.664122137405	119.06106870228999	97.1374045801527	144.5	156.0	120.0	219	214	206	44.763585937167704	43.7807045178565	40.1121050899905
EL19_5548	8643.12	63	58	31	91.75	109.0	59.0	119.5	137.5	78.5	120.8	135.421428571429	81.6928571428571	145.0	162.0	100.5	209	225	175	32.1398025270041	37.54997971186889	27.9580611992787
EL19_6113	8588.58	0	0	0	65.0	75.0	63.0	83.5	101.5	80.5	83.859375	101.7265625	81.5546875	99.25	126.0	95.0	199	221	194	32.1739206696952	38.8708167040539	29.701085267096
EL19_5803	8125.38	56	59	35	91.75	90.75	67.75	110.0	108.5	83.5	119.292857142857	121.214285714286	91.3357142857143	142.25	146.25	109.0	254	252	237	38.932795154478605	42.676764981313895	32.9594498439901
EL19_6402	6955.315	58	55	30	99.0	100.0	66.0	129.5	134.0	88.5	133.492857142857	136.921428571429	94.76428571428569	165.5	169.5	123.0	254	254	236	42.045110482897	44.9879388884011	38.3639539140295
EL19_5388	7555.95	53	45	23	96.0	97.0	62.5	132.5	132.0	94.0	134.578571428571	133.385714285714	96.5571428571429	173.25	169.25	128.0	229	221	200	45.331404436222	44.7294964425502	40.646620896935
EL19_6770	6158.475	45	34	29	86.5	90.0	66.75	112.0	118.5	92.5	118.171428571429	118.66428571428601	93.6857142857143	150.25	148.25	119.5	198	201	165	38.7741927926486	37.4560866554914	33.0260602821394
EL19_5457	11252.145	63	56	26	96.0	104.75	59.0	119.5	131.0	79.0	121.15151515151501	130.23484848484802	83.3560606060606	141.25	153.25	104.25	217	215	169	31.9241670280508	34.406607710952	30.328766627182002
EL19_6563	10575.37	45	43	18	84.5	98.75	53.75	120.0	132.5	84.0	122.0	128.72142857142902	86.8928571428571	156.75	163.25	119.0	218	242	195	43.6510031035078	44.293830523052904	40.0407519799034
EL19_5439	13728.96	55	56	28	98.5	107.5	57.75	125.5	139.5	82.5	131.7	141.35	87.4357142857143	165.0	169.25	119.0	238	248	190	41.7439436868676	43.4630290256711	38.0248329903835
EL19_6387	17921.4	28	35	17	79.75	95.75	58.75	104.0	123.5	80.0	109.66428571428601	124.907142857143	86.4071428571429	137.0	155.25	111.0	224	234	195	40.846899746622	42.3277544589056	37.4517236357527
EL19_5827	6465.825	0	0	0	107.0	119.0	71.75	130.5	142.5	89.0	130.521428571429	140.535714285714	91.50714285714291	152.25	166.0	111.0	252	252	225	36.1502595306251	40.7588822846951	32.2792439332198
EL19_6683	4774.7	88	85	61	131.5	131.25	99.25	144.0	156.5	114.5	149.48412698412702	155.293650793651	117.92857142857099	170.0	179.0	138.5	222	228	197	28.732068251898397	32.1941777246303	27.6275742174889
EL19_5270	14964.435	41	40	25	93.75	109.0	68.0	125.0	141.5	92.0	121.885714285714	137.692857142857	92.8857142857143	148.0	167.0	113.0	206	223	180	37.373111119331796	39.3771464283886	33.4455609886549
EL19_6340	13113.51	0	0	0	60.25	66.25	47.0	88.0	104.5	67.5	86.1739130434783	100.304347826087	67.1449275362319	116.75	140.5	92.0	183	215	155	43.0435042266446	52.500345316299494	35.082083252326605
EL19_5130	8614.89	77	73	42	115.25	117.0	71.25	134.5	137.5	95.0	138.15873015873	141.373015873016	96.3333333333333	163.0	168.75	117.75	211	229	181	32.8313052310535	34.9442376656259	31.5734065314467
EL19_6163	10303.28	59	59	30	95.5	102.5	63.75	116.0	123.0	82.0	119.8	126.921428571429	86.04285714285709	140.25	149.0	104.25	220	227	182	33.5031835704089	37.0570370907403	32.2820018966338
EL19_5653	6608.625	65	62	66	99.0	99.0	98.0	123.5	123.0	119.0	120.858208955224	122.134328358209	117.985074626866	137.75	140.0	134.0	192	186	189	27.121323903929802	26.8548846160432	25.8343436029036
EL19_6401	3704.26	54	53	36	84.0	84.75	63.0	98.0	103.5	75.5	105.9	109.2	83.05	123.25	128.0	97.25	240	242	221	30.645172845083398	32.5322640072721	28.8147956099495
EL19_5775	12303.24	42	49	19	96.0	98.0	54.75	119.0	124.0	74.5	126.16428571428601	131.585714285714	83.1928571428571	151.0	162.5	105.25	236	237	191	42.9657067057384	47.4749438972525	38.0824354664796
EL19_6310	13017.41	37	33	18	81.0	85.0	56.0	114.0	120.5	79.5	117.42857142857099	126.88888888888901	85.7777777777778	142.25	164.5	110.0	238	246	189	44.9628163835725	48.185677909058796	39.9731687788474
EL19_5627	12764.565	71	59	21	130.0	136.0	72.0	155.0	164.5	95.0	159.057142857143	167.707142857143	100.228571428571	190.0	205.0	131.0	241	255	186	42.612318181985295	47.5726625489244	40.305192349356204
EL19_6231	13329.15	43	38	26	114.75	116.0	72.25	144.0	151.0	97.5	142.457142857143	149.207142857143	98.02142857142859	172.75	185.25	123.0	237	247	196	43.9671838757619	50.8060915778639	38.563312019531296
EL19_5572	10577.97	68	56	56	106.0	111.5	96.0	125.0	133.0	111.0	128.707142857143	133.685714285714	117.871428571429	149.0	158.0	136.0	199	201	199	30.151773497017	31.4496481695698	30.138014155300198
EL19_6336	10692.3	0	0	0	59.75	75.5	46.75	90.0	112.5	69.0	90.4142857142857	108.707142857143	72.8	120.0	142.0	97.25	191	225	181	39.4332120390457	45.425327519647205	36.0006394827296
EL19_5474	12789.205	0	0	0	104.0	112.0	60.0	143.0	157.0	97.0	139.569343065693	148.77372262773702	95.1824817518248	169.0	185.0	122.0	254	255	211	44.16509728221621	50.3075822698156	39.736673492709606
EL19_6236	13417.73	0	0	0	113.5	120.75	72.0	145.0	152.0	99.5	141.557971014493	151.231884057971	97.9202898550725	165.75	183.0	121.75	245	252	183	39.1202559430565	44.4937935235674	35.0632507922433
EL19_5579	10743.6	0	0	0	108.0	120.0	92.75	134.5	146.0	113.0	137.764285714286	152.05	119.421428571429	167.25	186.0	141.25	237	250	216	39.6198864960634	43.68861778245	36.1784282992434
EL19_6446	11567.84	0	0	0	96.5	97.0	59.5	135.0	140.0	96.0	131.956834532374	140.503597122302	96.49640287769779	167.0	183.5	126.5	247	253	214	53.7438733284268	58.44052769116671	46.9326335124743
EL19_5551	5907.68	47	55	31	89.0	96.5	63.75	107.0	119.0	80.0	115.785714285714	123.671428571429	86.62857142857142	136.5	146.0	100.25	224	222	189	39.0173888027188	36.4481385491756	35.076554070012605
EL19_6208	10440.0	20	28	12	45.75	53.75	35.0	65.0	80.5	50.0	72.74285714285709	84.17142857142859	56.93571428571429	94.0	105.0	76.25	175	175	153	32.5817999751354	34.9996799280623	28.0193177745439
EL19_5640	10577.14	41	39	39	81.0	91.0	76.0	110.5	119.0	100.5	109.785714285714	120.792857142857	101.5	135.25	154.25	125.0	190	207	174	33.3983555607516	38.390551975540006	30.6019936342142
EL19_6320	8636.73	0	0	0	91.0	102.0	64.0	112.5	127.0	84.5	117.33571428571399	129.05	88.4642857142857	142.5	156.25	110.0	205	241	175	35.3023142523611	39.3907422567736	32.0007667880895
EL19_5114	9919.44	50	46	20	71.0	77.25	49.25	100.5	109.0	75.0	101.76984126984101	111.65079365079399	75.88095238095241	121.5	137.75	94.75	194	223	162	35.7052741646749	40.87920106074821	31.675759095651003
EL19_6106	10358.04	33	30	35	81.25	86.5	62.25	105.0	109.5	84.0	108.29365079365101	115.20634920634899	86.40476190476191	131.75	144.5	108.75	197	203	166	33.6955943613565	39.948430249073404	29.9132555423654
EL19_5476	7029.54	0	0	0	91.0	94.0	69.0	125.0	131.0	101.0	122.138686131387	131.335766423358	100.357664233577	153.0	177.0	135.0	221	244	200	48.9381636356102	53.2963796050338	43.5156728402466
EL19_6378	7498.36	0	0	0	99.0	101.5	63.5	131.0	132.0	90.0	126.820143884892	132.057553956835	91.74100719424459	155.0	168.5	116.0	222	248	185	45.3746484473244	48.850225072415896	39.166004582038205
EL19_5628	12861.935	49	40	20	91.75	98.75	60.0	116.5	133.0	82.5	122.57142857142901	136.207142857143	88.27857142857141	150.0	170.0	111.25	251	253	211	40.8844912386565	46.868175214031	36.3403313330759
EL19_6807	14102.715	0	0	0	76.0	92.0	55.75	110.0	129.5	85.0	110.421428571429	128.478571428571	86.23571428571431	139.0	161.25	107.25	232	248	197	45.17353714705279	52.1505109898806	41.155191585633
