ZONE_CODE,id,BLUE_7_2_19,GREEN_7_2_19,NIR_7_2_19,RED_7_2_19,REDEDGE_7_2_19,BLUE_7_15_19,GREEN_7_15_19,NIR_7_15_19,RED_7_15_19,REDEDGE_7_15_19,BLUE_7_28_19,GREEN_7_28_19,NIR_7_28_19,RED_7_28_19,REDEDGE_7_28_19,BLUE_8_12_19,GREEN_8_12_19,NIR_8_12_19,RED_8_12_19,REDEDGE_8_12_19,BLUE_9_2_19,GREEN_9_2_19,NIR_9_2_19,RED_9_2_19,REDEDGE_9_2_19,BLUE_9_11_19,GREEN_9_11_19,NIR_9_11_19,RED_9_11_19,REDEDGE_9_11_19,COUNT_7_2_19,AREA_7_2_19,COUNT_7_15_19,AREA_7_15_19,COUNT_7_28_19,AREA_7_28_19,COUNT_8_12_19,AREA_8_12_19,COUNT_9_2_19,AREA_9_2_19,COUNT_9_11_19,AREA_9_11_19
1347,EL19_6554-33-35,0.05364203,0.09151701,0.277539477,0.103097588,0.169352607,0.03234381,0.06907179,0.329211838,0.054021238,0.133519263,0.022421082,0.059136688,0.437924757,0.033886009,0.12686592,0.017470201,0.052005839,0.402278079,0.026646243,0.114406884,0.025581581,0.077373421,0.481455487,0.046486257,0.178285373,0.026800503,0.075499566,0.386464022,0.04692247,0.16251175,634,12.92842656,1103,21.99099632,1664,34.07950557,1670,33.23424398,1790,33.7143235,1666,33.8159697
1348,EL19_6553-33-36,0.049482807,0.083240771,0.286430365,0.091166303,0.157761382,0.02997439,0.062292566,0.334202511,0.049626528,0.122030229,0.021939322,0.053739339,0.452599684,0.031627878,0.117993076,0.024319047,0.059794408,0.412951311,0.040844706,0.129189673,0.039065433,0.091102893,0.471354595,0.08100527,0.199995234,0.043794941,0.094567012,0.368150063,0.092135558,0.18537919,986,20.10635424,1282,25.55979808,1652,33.83373991,1750,34.82630358,1755,33.05510489,1245,25.27063762
1349,EL19_6552-33-37,0.051752837,0.086092578,0.286334145,0.097548103,0.165173013,0.032151396,0.064054098,0.329537492,0.053559427,0.127522859,0.031392557,0.066089518,0.452508117,0.050980426,0.148856662,0.031931382,0.062146532,0.328118164,0.064126401,0.127895523,0.034284848,0.065241779,0.287041802,0.079905292,0.135123542,0.031014852,0.055851412,0.246838796,0.063742255,0.112075531,902,18.39343968,1158,23.08755552,1604,32.85067725,1510,30.0501248,635,11.96010918,52,1.055480447
1350,EL19_6551-33-38,0.051961234,0.091753234,0.29216198,0.098391268,0.169902067,0.030879471,0.069714235,0.328435489,0.05107632,0.131091546,0.02948004,0.077697192,0.4425365,0.045797648,0.156428655,0.027576652,0.064590113,0.314800207,0.049957721,0.123924506,0.030210897,0.066232492,0.282214921,0.062162255,0.128098836,0.03926315,0.078628213,0.267703433,0.078423427,0.14371534,373,7.60615632,682,13.59733408,1116,22.85620686,1419,28.23915701,1361,25.63418675,378,7.67253094
1351,EL19_6550-33-39,0.05245971,0.088481294,0.287574823,0.095566597,0.164884651,0.029048941,0.061416547,0.313937746,0.048621063,0.119131532,0.020272921,0.055085256,0.423950462,0.03133548,0.121274076,0.019450313,0.051080656,0.374174519,0.033325408,0.108904369,0.027779199,0.069752508,0.380389133,0.054882776,0.144057747,0.032909685,0.0719145,0.290103321,0.063626514,0.133587865,825,16.823268,1215,24.2239896,1651,33.81325944,1710,34.03027378,1803,33.95917613,1615,32.78078695
1352,EL19_6549-33-40,0.049875534,0.084917863,0.275626602,0.093045537,0.158222051,0.028774118,0.062066781,0.312226475,0.048872617,0.119871513,0.019218776,0.04842388,0.391225921,0.032801784,0.107360933,0.015526322,0.039732684,0.343066915,0.028569522,0.091468984,0.023725349,0.057959649,0.356410558,0.049801967,0.126915,0.028479622,0.058535062,0.264971114,0.058712478,0.116537048,793,16.17072912,1101,21.95112144,1624,33.26028669,1720,34.22928123,1804,33.97801095,1524,30.93369617
1353,EL19_6548-33-41,0.054024902,0.088800311,0.280572541,0.102297249,0.163927193,0.030453091,0.062407602,0.313029173,0.051571896,0.119813929,0.020556672,0.050363481,0.416749559,0.031892164,0.109163409,0.017753057,0.046166565,0.390133622,0.028008578,0.099682667,0.023175675,0.0610173,0.455416488,0.039829783,0.136656132,0.023568543,0.056957722,0.344935674,0.040672381,0.116435648,642,13.09156128,1108,22.09068352,1643,33.64941566,1721,34.24918197,1823,34.33587248,1688,34.26251912
1354,EL19_6625-34-41,0.054043473,0.089507612,0.279572846,0.10118597,0.164517669,0.032009731,0.067705132,0.316682346,0.054064031,0.129790022,0.024341,0.058561068,0.413099598,0.039959826,0.125599727,0.01812881,0.045767379,0.356636584,0.029940503,0.099682757,0.025516057,0.065809605,0.430876509,0.046868976,0.148122298,0.024966273,0.059611438,0.322159993,0.043647273,0.122323905,484,9.86965056,920,18.3424448,1604,32.85067725,1674,33.31384696,1790,33.7143235,1651,33.51150419
1355,EL19_6624-34-40,0.048421496,0.082547969,0.281687002,0.089791049,0.157039868,0.03044573,0.06792459,0.339582263,0.049001883,0.134791195,0.022684884,0.064037505,0.468719597,0.032307905,0.142129151,0.019679868,0.054419517,0.378968577,0.03468467,0.121284519,0.030625042,0.08866466,0.468010287,0.061075931,0.196388624,0.030365335,0.07712828,0.33632442,0.055267001,0.152991878,796,16.23190464,1294,25.79904736,1627,33.32172811,1750,34.82630358,1834,34.54305548,1682,34.14073291
1356,EL19_6623-34-39,0.05247708,0.086497471,0.2855899,0.098064024,0.160617473,0.030801772,0.063634875,0.326686049,0.050823763,0.122773227,0.023360667,0.055537262,0.431534267,0.037033852,0.11949729,0.019881284,0.050940475,0.405863512,0.030258527,0.110574126,0.034174657,0.085706603,0.503510701,0.059640271,0.180321471,0.032803252,0.078935953,0.38849079,0.053688864,0.152013873,641,13.07116944,1002,19.97731488,1627,33.32172811,1700,33.83126633,1785,33.62014942,1651,33.51150419
1357,EL19_6622-34-38,0.052354128,0.087636909,0.282751036,0.097186073,0.163894548,0.032830126,0.069323028,0.339913957,0.053495477,0.133648037,0.019696039,0.050464834,0.427971598,0.029038111,0.110700232,0.016223605,0.040705654,0.374201545,0.025503041,0.092040498,0.023177767,0.060190096,0.440822028,0.041419644,0.134175451,0.023950837,0.058403332,0.351654816,0.039651608,0.119026298,617,12.58176528,1136,22.64893184,1619,33.15788433,1712,34.07007527,1826,34.39237694,1677,34.03924441
1358,EL19_6621-34-37,0.049648723,0.085719183,0.275662195,0.093642776,0.160355776,0.032973013,0.073350992,0.358321703,0.051676205,0.140294278,0.027051545,0.062887908,0.46119453,0.039483585,0.130639415,0.020056136,0.047361879,0.350454867,0.033567003,0.098577475,0.030317781,0.073521787,0.431390874,0.058472852,0.159379919,0.029407178,0.065203707,0.319019365,0.054143752,0.130708242,594,12.11275296,1025,20.435876,1308,26.78845751,1620,32.23920674,1707,32.15103364,1585,32.17185593
1359,EL19_6620-34-36,0.04839577,0.080777859,0.278361193,0.090227954,0.150230326,0.030201887,0.06236401,0.332750919,0.049756657,0.119715421,0.022632973,0.053102686,0.425529499,0.034521714,0.110671539,0.018739542,0.044916301,0.374475007,0.031500414,0.098162107,0.02871947,0.071271826,0.453648504,0.055521375,0.15824224,0.030307428,0.069533311,0.347571117,0.058162954,0.140882595,965,19.6781256,1263,25.18098672,1627,33.32172811,1728,34.38848719,1792,33.75199314,1689,34.28281682
1360,EL19_6619-34-35,0.055898914,0.092270464,0.277657309,0.103503492,0.16616969,0.033591396,0.06798506,0.315856667,0.056506978,0.12797113,0.027906941,0.064321338,0.4201828,0.044958656,0.130559705,0.025127856,0.063757432,0.387242207,0.039195351,0.131255744,0.039596221,0.108520561,0.471993643,0.07794088,0.227876774,0.039061988,0.099994885,0.362861934,0.075683162,0.196915946,447,9.11515248,588,11.72321472,1364,27.93536394,1716,34.14967825,1702,32.05685956,1545,31.35994789
1361,EL19_6618-34-34,0.052454663,0.086034372,0.279008313,0.096934009,0.159522006,0.034788639,0.06712062,0.331114877,0.056762726,0.12616142,0.022849378,0.052566083,0.436405964,0.03395572,0.111087718,0.024137268,0.054742592,0.393749372,0.037994692,0.111867847,0.035132623,0.082452203,0.469937789,0.06407975,0.176812187,0.039829834,0.087494464,0.360248889,0.069553517,0.165901757,785,16.0075944,1204,24.00467776,1649,33.77229849,1678,33.39344994,1768,33.29995752,1583,32.13126052
1362,EL19_6617-34-33,0.04968514,0.079874175,0.265151133,0.091987678,0.148141215,0.032742288,0.064102464,0.326132512,0.053742062,0.121324882,0.021926151,0.050779945,0.410568799,0.032841161,0.106840228,0.024244206,0.053584566,0.350845525,0.041860931,0.110722392,0.031202917,0.073492057,0.39142085,0.063389291,0.157272486,0.036234412,0.076747606,0.297697486,0.07360479,0.148347595,867,17.67972528,1117,22.27012048,1646,33.71085708,1747,34.76660134,1791,33.73315832,1534,31.13667318
1363,EL19_6616-34-32,0.047838606,0.082541395,0.271664848,0.088231021,0.157373203,0.032927623,0.071193701,0.346055682,0.052416281,0.138491186,0.020962636,0.055655752,0.409564076,0.030731178,0.118743216,0.021178157,0.05450431,0.36659919,0.034848652,0.116373684,0.028569282,0.081719265,0.446809693,0.051625345,0.175742175,0.033320379,0.084525344,0.355634123,0.057324717,0.165376045,979,19.96361136,1461,29.12859984,1667,34.14094699,1700,33.83126633,1786,33.63898423,1666,33.8159697
1364,EL19_6615-34-31,0.049098872,0.086557412,0.280299892,0.090190944,0.164233141,0.035166483,0.080418815,0.35844517,0.054941126,0.154505374,0.028970812,0.068667751,0.40394276,0.045555686,0.143651663,0.023908024,0.054583853,0.346419137,0.04148183,0.114718175,0.032994887,0.075226093,0.388175672,0.061489101,0.156650129,0.036128938,0.067683732,0.258999784,0.070563838,0.131822649,941,19.18872144,1336,26.63641984,1573,32.21578261,1705,33.93077005,1816,34.20402876,842,17.09066416
1365,EL19_6614-34-30,0.050598764,0.083659424,0.271587361,0.094581456,0.157597304,0.032239163,0.068423865,0.338622314,0.051786134,0.135039547,0.024672421,0.052949571,0.373938573,0.038297487,0.11082684,0.02544159,0.055905257,0.381758857,0.043852233,0.118557643,0.035338425,0.076667252,0.428861401,0.066340841,0.160791686,0.04153472,0.084216462,0.367249657,0.075337759,0.165426584,643,13.11195312,1145,22.8283688,1447,29.63524313,1573,31.30387173,1764,33.22461825,1236,25.08795831
1366,EL19_6613-34-29,0.053509573,0.088369228,0.278116456,0.099266919,0.166839274,0.036402061,0.080157205,0.351094445,0.057345523,0.15543518,0.026504874,0.061933115,0.391943557,0.038178696,0.126367028,0.025795279,0.059699259,0.381662091,0.040553713,0.125211463,0.03475868,0.083867344,0.437526539,0.062150744,0.173016667,0.040061706,0.089111817,0.369126495,0.06986523,0.169286377,588,11.99040192,976,19.45894144,1472,30.14725493,1722,34.26908272,1803,33.95917613,1629,33.06495477
1367,EL19_6612-34-28,0.053837734,0.089495861,0.27318618,0.101244926,0.166021536,0.034645523,0.067918956,0.299994261,0.058394241,0.131771488,0.026906602,0.054092697,0.329230198,0.045023698,0.108978154,0.026020024,0.055076117,0.345047697,0.045262625,0.113423886,0.033081947,0.070898636,0.383534017,0.062020911,0.147446442,0.034907101,0.073316944,0.333238011,0.062063313,0.143090032,287,5.85245808,397,7.91516368,1034,21.17680815,1462,29.09488904,1785,33.62014942,1520,30.85250537
1368,EL19_6611-34-27,0.051031974,0.08629443,0.279522691,0.094290922,0.163443906,0.034281206,0.071691297,0.333450746,0.054153984,0.140482899,0.025330298,0.059146363,0.401414836,0.036167332,0.124238087,0.028576344,0.066270272,0.420479217,0.043038269,0.138009069,0.040244899,0.091960795,0.465894028,0.07337861,0.194536024,0.043966531,0.0932967,0.385692521,0.079095371,0.180376972,639,13.03038576,938,18.70131872,1549,31.72425128,1669,33.21434324,1781,33.54481015,1599,32.45602374
1369,EL19_6610-34-26,0.057677076,0.092614597,0.277799417,0.105923814,0.168493551,0.03620187,0.073030187,0.326905848,0.058605935,0.139541749,0.034219473,0.075733767,0.421918787,0.05241611,0.149278165,0.028770474,0.06321664,0.341944506,0.046458486,0.123361774,0.036422028,0.086952662,0.37867464,0.066114181,0.170499609,0.038023838,0.084338218,0.309648392,0.066066673,0.152772581,134,2.73250656,212,4.22673728,640,13.10750214,1290,25.67196092,1146,21.58470097,984,19.97293769
1370,EL19_6609-34-25,0.048846104,0.084915542,0.287508118,0.088403898,0.162328241,0.034992058,0.070591295,0.343038193,0.054381299,0.136949776,0.028207675,0.061557259,0.379495421,0.043068173,0.12668523,0.034021549,0.071474792,0.374641588,0.059774276,0.144348784,0.031500182,0.062673019,0.257945926,0.071945049,0.13085375,0.028005024,0.050801152,0.191055785,0.058714067,0.094045339,827,16.86405168,1168,23.28692992,1590,32.56395064,1490,29.6521099,435,8.193145656,54,1.096075849
1371,EL19_6608-34-24,0.050388896,0.084736286,0.279510726,0.089613943,0.159502102,0.03542476,0.076004478,0.350822113,0.054508264,0.148095843,0.026496161,0.068307928,0.414132153,0.034129601,0.138693544,0.038944779,0.097583437,0.491504815,0.0569939,0.195965616,0.04406464,0.115910028,0.481975896,0.077194426,0.238938566,0.053357431,0.125395473,0.413023082,0.093707503,0.232373395,803,16.37464752,1378,27.47379232,1613,33.0350015,1636,32.55761866,1733,32.6407389,1470,29.83762032
1372,EL19_6607-34-23,0.050457198,0.080917267,0.270238406,0.094204057,0.153405046,0.038481798,0.073169958,0.329356888,0.060253892,0.138545686,0.026734627,0.055385519,0.355722472,0.039536104,0.113805656,0.028327473,0.058864824,0.350841178,0.046497633,0.120584344,0.029867389,0.053721178,0.307470846,0.069442224,0.143232642,0.027077141,0.047693263,0.20103708,0.058593819,0.099320524,998,20.35105632,1387,27.65322928,1461,29.92196974,1545,30.74665087,1653,31.13395349,406,8.240866565
1373,EL19_6606-34-22,0.051373339,0.084977096,0.280271892,0.09505437,0.159432726,0.035366579,0.068412559,0.31431739,0.057147197,0.128149474,0.027692263,0.060107906,0.355957786,0.043282716,0.120721594,0.031779648,0.070021593,0.371469019,0.056812173,0.140186753,0.044432064,0.09671379,0.422108665,0.099562417,0.21285576,0.044624163,0.09022864,0.35578497,0.105468704,0.193670053,749,15.27348816,873,17.40538512,1023,20.95152296,1327,26.40828848,1163,21.90489287,124,2.516914912
1374,EL19_6605-34-21,0.052320069,0.083830343,0.276839749,0.09643383,0.157300097,0.030403231,0.061990538,0.321903152,0.04994811,0.118629525,0.019673552,0.047480451,0.373536426,0.030178384,0.100906909,0.022959539,0.053686293,0.394884697,0.037566536,0.110095622,0.031673765,0.078937329,0.448719438,0.066034005,0.170145371,0.037898324,0.085023132,0.36109147,0.072232943,0.164035521,725,14.784084,1019,20.31625136,1566,32.07241931,1706,33.9506708,1817,34.22286358,1573,31.92828352
1375,EL19_6604-34-20,0.046788764,0.079304387,0.280602644,0.084342426,0.151252942,0.03280647,0.063921873,0.323067001,0.053382216,0.118805212,0.022115299,0.047963749,0.364518327,0.032478667,0.099116571,0.026605459,0.057693036,0.359351319,0.051075012,0.120746092,0.027994615,0.056511334,0.27825237,0.069937976,0.121287454,0.022210331,0.039328104,0.172506646,0.051600781,0.080751406,759,15.47740656,1114,22.21030816,1606,32.89163819,1663,33.09493877,1546,29.11862801,361,7.327470025
1376,EL19_6603-34-19,0.051998768,0.08293258,0.277301941,0.094688238,0.155761995,0.031466943,0.060597604,0.306691428,0.051715596,0.116322578,0.02127399,0.044414121,0.320927837,0.033389503,0.094210818,0.025368398,0.056285254,0.383150124,0.044751028,0.11921928,0.029908406,0.064628092,0.377505001,0.058507373,0.143049019,0.035970179,0.074114143,0.337226362,0.066018041,0.148282754,464,9.46181376,699,13.93627056,1227,25.12953927,1566,31.16456651,1801,33.9215065,1349,27.38159851
1377,EL19_6602-34-18,0.053913787,0.09076055,0.273368989,0.100949424,0.169124179,0.034954216,0.070332406,0.302148412,0.059447578,0.133725963,0.02541389,0.053813568,0.310507674,0.042206968,0.109749656,0.031022247,0.066632763,0.348595588,0.057716747,0.13152953,0.038210724,0.085037739,0.382334476,0.080114618,0.1768844,0.041850185,0.086609575,0.314495429,0.082557087,0.165308961,413,8.42182992,491,9.78928304,1183,24.22839849,1562,31.08496353,1671,31.47298021,1188,24.11366867
1378,EL19_6601-34-17,0.048583694,0.083391098,0.261063285,0.09229406,0.155158669,0.029764701,0.071398122,0.329622859,0.050428101,0.139342419,0.022428847,0.058737231,0.38364148,0.035752898,0.126601372,0.021763241,0.05937284,0.397231483,0.036689017,0.126732052,0.028186429,0.079369472,0.451138694,0.052761746,0.174536051,0.030272302,0.075529799,0.328740885,0.056288535,0.14933662,775,15.803676,1317,26.25760848,1553,31.80617317,1718,34.18947974,1811,34.10985467,1597,32.41542834
1379,EL19_6600-34-16,0.052591799,0.085545226,0.276812235,0.095428318,0.158869217,0.032505861,0.065449208,0.316726638,0.053035614,0.124400178,0.02271457,0.055191988,0.397266431,0.033317156,0.117212205,0.026955857,0.068017058,0.41775469,0.043491531,0.137765203,0.036025799,0.093289321,0.457618722,0.070775028,0.198202072,0.042019267,0.100725725,0.361806492,0.084519726,0.193893165,1018,20.75889312,1524,30.38465856,1664,34.07950557,1685,33.53275516,1814,34.16635913,1521,30.87280307
1380,EL19_6599-34-15,0.050510005,0.083356072,0.284716237,0.091764246,0.156205944,0.031370426,0.063890129,0.329297247,0.051172268,0.122562576,0.023681655,0.055202369,0.40993783,0.036740813,0.117700446,0.023817255,0.055830168,0.37823973,0.037562123,0.112117996,0.033374352,0.079581439,0.431840284,0.066256396,0.173969823,0.037164079,0.080135712,0.328305227,0.07546729,0.161452163,973,19.84126032,1555,31.0027192,1490,30.51590343,1744,34.70689911,1765,33.24345306,1405,28.51826976
1381,EL19_6598-34-14,0.052670405,0.08621108,0.295172891,0.094009048,0.162665858,0.031958377,0.063176855,0.338437598,0.052433871,0.123856234,0.022812039,0.050074435,0.402605281,0.034301829,0.107350555,0.018852632,0.043979254,0.364434027,0.029366995,0.09048599,0.029899592,0.067022817,0.458796521,0.058280922,0.154775472,0.03351275,0.067227747,0.349545323,0.060726473,0.137651338,755,15.3958392,1321,26.33735824,1628,33.34220858,1701,33.85116708,1832,34.50538584,1649,33.47090878
1382,EL19_6597-34-13,0.053612363,0.092074682,0.29021852,0.097892599,0.168706344,0.035517264,0.075415019,0.346598353,0.058440362,0.141204642,0.0268887,0.06231074,0.401078475,0.040890178,0.124882192,0.024088553,0.05317351,0.321224659,0.039859195,0.100538084,0.036524373,0.082961301,0.410978626,0.071329463,0.173290017,0.040964208,0.082490742,0.30876545,0.078080298,0.158245867,754,15.37544736,1309,26.09810896,1598,32.72779442,1693,33.69196112,1739,32.75374781,1410,28.61975827
1383,EL19_6596-34-12,0.050587357,0.081915417,0.28679342,0.092575872,0.152842227,0.030070057,0.060272082,0.333672905,0.050431253,0.117180296,0.017937656,0.042056665,0.377187978,0.028501938,0.092289548,0.016331044,0.038424582,0.318926848,0.02720829,0.079157337,0.025057631,0.057045684,0.404423642,0.051251595,0.127419185,0.031676049,0.065003059,0.321465853,0.06259072,0.128683163,898,18.31187232,1437,28.65010128,1548,31.70377081,1732,34.46809017,1828,34.43004657,1648,33.45061108
1384,EL19_6595-34-11,0.051591004,0.086494763,0.288997871,0.093358066,0.160285671,0.038827615,0.075414129,0.345969218,0.061763756,0.141042176,0.027012963,0.057450739,0.376539572,0.042615243,0.119513343,0.023985159,0.044547794,0.285377682,0.041606897,0.096562149,0.025655892,0.044557106,0.257037758,0.066046126,0.109334658,0.025416373,0.040563723,0.179854376,0.057005256,0.08266441,1052,21.45221568,1322,26.35729568,1411,28.89794613,1659,33.01533579,1348,25.38933412,170,3.450609153
1385,EL19_6594-34-10,0.052796828,0.087653955,0.290515398,0.096854792,0.162623206,0.033173101,0.070366214,0.359563526,0.052179663,0.13448166,0.024612441,0.056897077,0.40887999,0.034801814,0.115519939,0.023788354,0.056251839,0.35331864,0.035576004,0.109961082,0.038365552,0.089783117,0.475502307,0.079993327,0.208253608,0.042760291,0.088075989,0.355283631,0.087952954,0.180992962,884,18.02638656,1383,27.57347952,1664,34.07950557,1715,34.1297775,1781,33.54481015,1473,29.89851343
1386,EL19_6593-34-9,0.047570421,0.080074148,0.280640497,0.086105156,0.151881832,0.032336745,0.066067295,0.373262167,0.04911978,0.128876195,0.022750879,0.052131186,0.431750576,0.029407205,0.109344107,0.024998076,0.05458745,0.367221314,0.034214223,0.106458275,0.031804261,0.075417244,0.456493733,0.056765067,0.166620983,0.036072827,0.0780615,0.353731129,0.064870468,0.151650595,1100,22.431024,1606,32.01952864,1666,34.12046652,1684,33.51285441,1818,34.2416984,1630,33.08525247
1387,EL19_6592-34-8,0.049985729,0.079363087,0.286348067,0.091686747,0.156246363,0.029780566,0.05789849,0.34333073,0.048709783,0.121575407,0.018517755,0.041288327,0.404089535,0.024841541,0.098610454,0.019267485,0.040503351,0.352794321,0.029240046,0.098367707,0.026480476,0.057484214,0.474932803,0.04310513,0.159218996,0.029121558,0.05887942,0.380009746,0.045935828,0.145352468,976,19.90243584,1490,29.7067856,1655,33.89518133,1749,34.80640283,1790,33.7143235,1681,34.12043521
1388,EL19_6591-34-7,0.051928389,0.085755182,0.288265213,0.095389127,0.163723612,0.035814061,0.073325665,0.372647811,0.05459417,0.141285736,0.026680507,0.055216521,0.358160837,0.04385375,0.114618402,0.026780136,0.053093302,0.287284516,0.046708653,0.102574326,0.027997184,0.05474589,0.27968406,0.063231939,0.121551,0.025948108,0.044542787,0.208125674,0.055626402,0.096279713,990,20.1879216,1546,30.82328224,1626,33.30124763,1565,31.14466577,1601,30.15454298,589,11.95534583
1389,EL19_6590-34-6,0.04885149,0.082221407,0.295706601,0.087820704,0.158706989,0.032667456,0.070967421,0.379291544,0.04996572,0.139723776,0.023283033,0.054851664,0.403031928,0.032803948,0.116360306,0.025840206,0.059812107,0.356279287,0.037870377,0.11807467,0.037912515,0.092311654,0.466647461,0.06526072,0.192431106,0.044942513,0.098357122,0.372495442,0.074420051,0.182586452,1001,20.41223184,1484,29.58716096,1636,33.50605236,1696,33.75166335,1783,33.58247978,1559,31.6441157
1390,EL19_6589-34-5,0.054324225,0.090990933,0.293435213,0.100319192,0.172354767,0.038391501,0.080377802,0.367305465,0.059502285,0.150666897,0.028442746,0.062430236,0.376459205,0.044412794,0.129230239,0.024853079,0.05387284,0.30461519,0.040124596,0.107249133,0.039096452,0.085214026,0.40425537,0.087889805,0.189611314,0.036327261,0.065945111,0.268294137,0.079616742,0.137943781,859,17.51659056,1377,27.45385488,1638,33.5470133,1721,34.24918197,1814,34.16635913,719,14.59404695
1391,EL19_6588-34-4,0.055589403,0.089778237,0.285621167,0.105113879,0.169312824,0.033371137,0.068078678,0.335831108,0.058194781,0.133718448,0.019443376,0.04845979,0.370743243,0.031202654,0.108089579,0.018901739,0.043708713,0.2971721,0.032075016,0.092170468,0.031093163,0.079575366,0.442066419,0.061577966,0.176783558,0.037790183,0.085488135,0.353386735,0.071561535,0.170838497,677,13.80527568,1016,20.25643904,1473,30.1677354,1717,34.16957899,1790,33.7143235,1540,31.25845939
1392,EL19_6587-34-3,0.053913007,0.094077524,0.298710954,0.101116321,0.177512843,0.032315807,0.074171255,0.363750613,0.053567299,0.144988107,0.020879234,0.053069564,0.379264528,0.03391444,0.117291005,0.020506425,0.048284253,0.313614685,0.036544965,0.102140282,0.029116796,0.075405805,0.415226207,0.061140056,0.164607382,0.038503924,0.088772086,0.347350903,0.08131309,0.175924267,705,14.3762472,1203,23.98474032,1483,30.37254012,1589,31.62228365,1794,33.78966277,938,19.03924344
1393,EL19_fill-34-2,0.059027011,0.098318104,0.324858689,0.108254129,0.188321135,0.033733515,0.067736195,0.3654527,0.055675895,0.133695586,0.022875391,0.053256752,0.406590289,0.033631415,0.115716077,0.025248096,0.053759598,0.342926346,0.039560181,0.1059722,0.034432073,0.086257242,0.48922689,0.070087486,0.200719608,0.040219471,0.083963139,0.373547946,0.078337838,0.177530439,617,12.58176528,1098,21.89130912,1639,33.56749377,1681,33.45315218,1812,34.12868949,1578,32.02977202
1394,EL19_fill-34-1,0.05974349,0.098953445,0.32898085,0.109981394,0.190779959,0.034318158,0.069141285,0.368174107,0.056230519,0.136574872,0.022130565,0.051129151,0.384684526,0.031914905,0.112602374,0.025024021,0.056759605,0.360783042,0.038504983,0.113520184,0.02966081,0.077599399,0.463815108,0.057383246,0.186488542,0.037138021,0.08383699,0.395740408,0.068809201,0.182345977,594,12.11275296,946,18.86081824,1571,32.17482167,1743,34.68699836,1783,33.58247978,1697,34.44519843
